frame_id	timestamp	hands	fingers	tools	gestures	hand_label	hand_id	hand_pos	hand_pitch	hand_roll	hand_yaw	hand_arm_dir	hand_wrist_pos	hand_elbow_pos	Thumb_id	Thumb_length	Thumb_width	Thumb_1	Thumb_2	Thumb_3	Thumb_4	Thumb_5	Index_id	Index_length	Index_width	Index_1	Index_2	Index_3	Index_4	Index_5	Middle_id	Middle_length	Middle_width	Middle_1	Middle_2	Middle_3	Middle_4	Middle_5	Ring_id	Ring_length	Ring_width	Ring_1	Ring_2	Ring_3	Ring_4	Ring_5	Pinky_id	Pinky_length	Pinky_width	Pinky_1	Pinky_2	Pinky_3	Pinky_4	Pinky_5	time_s
564644	68731109	1	5	0	0	Left	186	(-18.5579, 223.926, 31.1741)	6.290573	23.851371	32.847432	(0.601613, 0.351459, -0.717313)	(-54.0802, 219.769, 70.5401)	(-212.003, 127.511, 258.835)	1860	50.668617	19.687469	(-31.1508, 221.606, 89.5235)	(-31.1508, 221.606, 89.5235)	(14.0294, 234.135, 76.9924)	(44.2744, 247.397, 74.1353)	(60.4154, 261.884, 81.0154)	1861	57.173882	18.805471	(-38.9317, 236.444, 73.6996)	(11.7644, 238.274, 23.2763)	(36.1147, 251.66, -7.90878)	(52.3101, 254.071, -24.7641)	(64.7519, 252.483, -35.6546)	1862	65.14505	18.469471	(-46.5932, 233.262, 65.0688)	(-4.87926, 231.199, 11.6217)	(26.3898, 208.493, -14.8863)	(44.7937, 189.54, -23.0356)	(56.1563, 175.333, -24.7269)	1863	62.638702	17.574873	(-54.4235, 227.453, 58.1695)	(-24.0082, 221.708, 5.72239)	(2.47921, 187.378, 8.32783)	(13.7657, 166.555, 21.1494)	(19.0957, 153.731, 32.8584)	1864	49.107586	15.611376	(-61.3102, 215.835, 55.1614)	(-40.5301, 209.304, 3.16518)	(-26.475, 192.555, -23.3618)	(-17.7431, 182.259, -36.754)	(-9.49387, 172.595, -47.6801)	68.731109
564648	68767218	1	5	0	0	Left	186	(-17.2693, 223.054, 27.9227)	8.680901	23.053064	32.280168	(0.607646, 0.32018, -0.726809)	(-52.2966, 217.339, 67.5362)	(-211.804, 133.292, 258.323)	1860	50.668617	19.687469	(-29.0847, 217.915, 86.2546)	(-29.0847, 217.915, 86.2546)	(15.8044, 231.984, 74.3266)	(45.726, 246.137, 72.5385)	(61.4879, 260.489, 80.4953)	1861	57.173882	18.805471	(-36.8853, 233.638, 71.3207)	(13.1293, 237.404, 20.3274)	(38.0156, 249.952, -10.783)	(54.5887, 250.671, -27.4268)	(67.0685, 247.232, -37.8359)	1862	65.14505	18.469471	(-44.7069, 230.999, 62.6509)	(-3.76644, 231.143, 8.56994)	(27.3295, 206.64, -16.5025)	(44.853, 186.159, -22.6505)	(55.1665, 171.078, -22.6488)	1863	62.638702	17.574873	(-52.7084, 225.649, 55.5789)	(-23.0997, 222.207, 2.47267)	(4.39821, 189.066, -3.22026)	(17.284, 167.01, 5.31669)	(23.675, 152.96, 14.8936)	1864	49.107586	15.611376	(-59.79, 214.287, 52.0835)	(-39.8189, 210.159, -0.473118)	(-27.1242, 195.679, -28.95)	(-19.1442, 186.563, -43.6063)	(-11.5407, 177.869, -55.7487)	68.767218
564651	68794381	1	5	0	0	Left	186	(-15.8004, 223.132, 25.0919)	14.475058	25.461369	29.677558	(0.631924, 0.268022, -0.727211)	(-48.6223, 212.691, 65.6197)	(-214.502, 142.335, 256.512)	1860	50.668617	19.687469	(-24.575, 212.743, 83.2614)	(-24.575, 212.743, 83.2614)	(18.7543, 231.932, 72.7919)	(47.1561, 249.023, 73.0415)	(61.2889, 263.791, 83.0368)	1861	57.173882	18.805471	(-33.7021, 229.28, 70.0578)	(13.6057, 239.358, 17.3667)	(37.5339, 253.906, -13.6247)	(53.7851, 255.337, -30.5376)	(66.0795, 252.157, -41.2454)	1862	65.14505	18.469471	(-41.8226, 227.02, 61.5572)	(-3.57725, 233.351, 5.89663)	(28.0589, 209.22, -18.8588)	(45.5153, 188.438, -24.123)	(55.5375, 173.179, -23.404)	1863	62.638702	17.574873	(-49.9385, 221.923, 54.4289)	(-22.8142, 224.113, -0.0529442)	(5.60166, 198.252, -20.3169)	(22.558, 177.516, -23.1181)	(32.8539, 162.71, -20.9395)	1864	49.107586	15.611376	(-56.7262, 210.588, 50.3175)	(-39.1671, 211.633, -3.24236)	(-27.5541, 200.193, -33.5087)	(-20.0298, 192.667, -49.2673)	(-12.7352, 185.309, -62.4384)	68.794381
564656	68839534	1	5	0	0	Left	186	(-15.3845, 223.778, 24.462)	17.947774	26.141361	28.357194	(0.648493, 0.2355, -0.723876)	(-46.9428, 210.571, 65.1861)	(-217.172, 148.752, 255.203)	1860	50.668617	19.687469	(-22.4136, 209.896, 82.138)	(-22.4136, 209.896, 82.138)	(20.1873, 231.29, 73.043)	(47.9898, 249.277, 74.5613)	(61.6011, 263.703, 85.7122)	1861	57.173882	18.805471	(-32.0883, 227.06, 70.183)	(13.6133, 240.798, 16.9047)	(40.0229, 251.566, -13.6114)	(57.1759, 249.46, -29.5344)	(69.4332, 243.378, -38.952)	1862	65.14505	18.469471	(-40.418, 225.198, 61.7889)	(-3.81644, 235.255, 5.57437)	(28.1895, 213.638, -20.965)	(46.266, 194.228, -28.7625)	(57.0282, 179.542, -30.2804)	1863	62.638702	17.574873	(-48.6733, 220.424, 54.5973)	(-23.1091, 226.138, -0.381045)	(3.01115, 206.52, -29.0125)	(20.3128, 189.328, -40.4345)	(31.9008, 176.118, -45.0371)	1864	49.107586	15.611376	(-55.4479, 209.263, 50.0135)	(-39.4062, 213.659, -3.85134)	(-30.0221, 204.273, -35.5628)	(-23.544, 197.716, -52.1948)	(-17.0431, 191.095, -66.1495)	68.839534
564661	68884689	1	5	0	0	Left	186	(-15.6035, 225.146, 25.4875)	20.163081	26.189053	28.046666	(0.651945, 0.231341, -0.722114)	(-46.7049, 210.29, 65.9946)	(-217.84, 149.564, 255.549)	1860	50.668617	19.687469	(-21.988, 208.944, 82.6308)	(-21.988, 208.944, 82.6308)	(20.2567, 231.173, 73.8849)	(48.0058, 249.243, 75.3993)	(62.179, 263.312, 86.3036)	1861	57.173882	18.805471	(-31.796, 226.571, 71.4872)	(13.3076, 242.472, 18.3007)	(40.7465, 251.471, -11.8783)	(58.026, 248.147, -27.4529)	(70.0816, 241.271, -36.5806)	1862	65.14505	18.469471	(-40.2188, 225.046, 63.1182)	(-4.24739, 237.382, 6.95084)	(28.0443, 217.248, -20.3961)	(46.4695, 198.967, -29.9167)	(57.6976, 184.912, -33.1087)	1863	62.638702	17.574873	(-48.5538, 220.562, 55.8322)	(-23.6051, 228.503, 0.847686)	(1.31918, 211.99, -30.6642)	(18.0752, 197.414, -45.8994)	(29.6234, 185.951, -53.9743)	1864	49.107586	15.611376	(-55.3787, 209.593, 50.8773)	(-39.9395, 216.167, -2.94166)	(-33.0483, 208.281, -35.6846)	(-27.8714, 202.484, -53.0392)	(-22.4447, 196.469, -67.7089)	68.884689
564664	68911889	1	5	0	0	Left	186	(-15.906, 225.758, 26.6334)	20.183896	25.125357	29.003077	(0.647651, 0.239918, -0.723179)	(-47.6945, 211.198, 66.712)	(-217.703, 148.219, 256.546)	1860	50.668617	19.687469	(-23.1752, 209.229, 83.5771)	(-23.1752, 209.229, 83.5771)	(18.6152, 232.355, 74.9729)	(46.2435, 250.645, 75.9483)	(61.214, 264.72, 85.7206)	1861	57.173882	18.805471	(-32.5228, 227.136, 72.4829)	(13.4109, 242.565, 19.8713)	(41.557, 250.344, -9.99387)	(58.9164, 246.286, -25.3035)	(70.8487, 238.945, -34.2284)	1862	65.14505	18.469471	(-40.8906, 225.844, 64.0199)	(-4.12748, 237.915, 8.3093)	(28.3108, 216.439, -17.8158)	(46.4771, 197.677, -26.8876)	(57.4705, 183.415, -29.9772)	1863	62.638702	17.574873	(-49.2396, 221.585, 56.6165)	(-23.5949, 229.47, 1.94498)	(1.22835, 212.874, -29.603)	(17.74, 198.558, -45.344)	(29.1059, 187.351, -54.0151)	1864	49.107586	15.611376	(-56.23, 210.793, 51.5055)	(-40.1309, 217.49, -2.10452)	(-34.564, 210.35, -35.2678)	(-30.2395, 205.037, -53.0065)	(-25.6214, 199.475, -68.125)	68.911889
564667	68938999	1	5	0	0	Left	186	(-15.9266, 226.469, 27.8199)	19.506437	24.30914	29.514781	(0.647391, 0.252802, -0.719011)	(-48.1542, 212.601, 67.7929)	(-218.094, 146.24, 256.533)	1860	50.668617	19.687469	(-23.7639, 210.373, 84.8121)	(-23.7639, 210.373, 84.8121)	(18.0476, 233.351, 75.9198)	(45.8126, 251.455, 76.336)	(61.3372, 265.491, 85.2628)	1861	57.173882	18.805471	(-32.7861, 228.35, 73.5629)	(13.67, 242.811, 21.1352)	(41.4584, 250.614, -9.05686)	(58.6041, 246.895, -24.6901)	(70.4798, 239.913, -33.9709)	1862	65.14505	18.469471	(-41.1228, 227.131, 65.0584)	(-3.86711, 238.349, 9.497)	(28.3442, 212.095, -12.1623)	(45.1939, 190.85, -17.5562)	(54.8714, 175.362, -18.0562)	1863	62.638702	17.574873	(-49.4899, 222.951, 57.6303)	(-23.4181, 230.151, 3.0664)	(1.57869, 212.611, -27.8267)	(18.0308, 197.922, -43.284)	(29.3074, 186.549, -51.8545)	1864	49.107586	15.611376	(-56.6068, 212.232, 52.5393)	(-40.1028, 218.39, -1.0124)	(-36.3196, 212.343, -34.6413)	(-33.1251, 207.758, -52.8171)	(-29.5718, 202.891, -68.454)	68.938999
564671	68975188	1	5	0	0	Left	186	(-17.0184, 227.517, 29.6825)	15.755589	21.702727	31.713542	(0.630602, 0.293363, -0.718525)	(-51.157, 217.026, 69.0945)	(-216.69, 140.018, 257.707)	1860	50.668617	19.687469	(-27.4701, 214.497, 87.0398)	(-27.4701, 214.497, 87.0398)	(16.2438, 233.073, 77.0763)	(45.5924, 248.437, 75.89)	(62.6604, 261.584, 83.2099)	1861	57.173882	18.805471	(-35.2628, 232.315, 74.675)	(13.5174, 242.163, 23.2993)	(39.9769, 249.322, -8.21714)	(56.3074, 246.458, -24.87)	(67.9013, 240.597, -35.2213)	1862	65.14505	18.469471	(-43.364, 231.077, 65.9485)	(-3.81867, 237.96, 11.2704)	(24.9207, 202.296, 1.36339)	(36.0528, 177.41, 5.9568)	(40.7975, 160.969, 12.3574)	1863	62.638702	17.574873	(-51.6702, 226.936, 58.4305)	(-23.512, 230.365, 4.54024)	(2.74428, 207.624, -21.5429)	(19.3112, 190.061, -33.4787)	(30.3707, 176.998, -39.5622)	1864	49.107586	15.611376	(-59.1124, 216.324, 53.5873)	(-40.5886, 219.195, 0.420522)	(-37.6008, 213.609, -33.3678)	(-34.9683, 209.301, -51.7008)	(-31.9708, 204.667, -67.524)	68.975188
564676	69020318	1	5	0	0	Left	186	(-16.4658, 224.686, 31.3055)	14.652498	20.738755	33.082052	(0.632202, 0.288429, -0.719117)	(-51.6397, 215.286, 70.077)	(-217.592, 139.573, 258.845)	1860	50.668617	19.687469	(-28.4006, 212.583, 88.574)	(-28.4006, 212.583, 88.574)	(15.8478, 229.928, 78.752)	(45.6185, 244.435, 77.3115)	(62.9403, 257.301, 84.5333)	1861	57.173882	18.805471	(-35.6094, 230.371, 75.8184)	(14.4524, 238.726, 25.4203)	(39.9293, 245.853, -6.90276)	(55.7482, 242.901, -24.0274)	(67.0098, 236.901, -34.6622)	1862	65.14505	18.469471	(-43.5369, 229.16, 66.9303)	(-2.68527, 234.665, 13.0625)	(21.5137, 194.541, 12.3867)	(26.4425, 170.037, 24.2009)	(26.4075, 155.314, 35.0188)	1863	62.638702	17.574873	(-51.7463, 225.066, 59.2817)	(-22.3546, 227.322, 5.99167)	(4.73917, 200.934, -15.3739)	(21.1169, 181.049, -23.2302)	(31.6886, 166.579, -26.1988)	1864	49.107586	15.611376	(-59.2631, 214.521, 54.4069)	(-39.5275, 216.393, 1.63302)	(-36.8635, 212.231, -32.3869)	(-34.375, 208.611, -50.8881)	(-31.4651, 204.493, -66.8695)	69.020318
564681	69065544	1	5	0	0	Left	186	(-15.906, 222.906, 31.3794)	14.808873	20.773684	33.574642	(0.634404, 0.274259, -0.722712)	(-51.4059, 213.447, 69.8386)	(-217.937, 141.454, 259.55)	1860	50.668617	19.687469	(-28.3247, 210.737, 88.5312)	(-28.3247, 210.737, 88.5312)	(15.1435, 230.126, 79.0539)	(44.2856, 245.877, 77.8364)	(61.0484, 259.32, 85.32)	1861	57.173882	18.805471	(-35.433, 228.535, 75.7327)	(15.0543, 236.967, 25.7738)	(39.9271, 242.82, -7.2676)	(55.3672, 238.516, -24.4515)	(66.2129, 231.324, -34.7746)	1862	65.14505	18.469471	(-43.2835, 227.329, 66.7757)	(-1.97482, 232.911, 13.2655)	(21.0024, 192.098, 14.7973)	(23.8952, 168.258, 28.4953)	(22.2838, 154.491, 40.397)	1863	62.638702	17.574873	(-51.425, 223.239, 59.0529)	(-21.5791, 225.565, 6.01887)	(5.85321, 198.274, -13.7182)	(22.1312, 177.787, -20.0965)	(32.4814, 162.972, -21.93)	1864	49.107586	15.611376	(-58.8944, 212.695, 54.1029)	(-38.7086, 214.632, 1.50201)	(-36.3756, 211.556, -32.6575)	(-33.9792, 208.417, -51.2583)	(-31.0775, 204.624, -67.3213)	69.065544
564684	69092618	1	5	0	0	Left	186	(-14.6124, 222.035, 30.7069)	14.380726	20.730017	32.859258	(0.643652, 0.26834, -0.716733)	(-49.6545, 212.799, 69.637)	(-218.613, 142.36, 257.779)	1860	50.668617	19.687469	(-26.3526, 210.17, 88.0656)	(-26.3526, 210.17, 88.0656)	(16.3249, 231.231, 78.5617)	(44.8755, 248.034, 77.3973)	(61.0719, 261.984, 85.194)	1861	57.173882	18.805471	(-33.6034, 227.906, 75.261)	(16.2867, 236.047, 24.6579)	(40.3527, 240.405, -9.20167)	(55.2745, 234.704, -26.4364)	(65.612, 226.366, -36.4134)	1862	65.14505	18.469471	(-41.5613, 226.659, 66.4051)	(-0.893441, 231.937, 12.3757)	(21.741, 190.954, 14.3981)	(24.0154, 167.516, 28.8823)	(21.9152, 154.274, 41.2935)	1863	62.638702	17.574873	(-49.7972, 222.534, 58.8017)	(-20.5874, 224.567, 5.40262)	(6.644, 196.884, -14.0658)	(22.7612, 176.148, -20.0335)	(32.9747, 161.199, -21.506)	1864	49.107586	15.611376	(-57.3315, 211.97, 53.9963)	(-37.7761, 213.621, 1.14802)	(-36.2378, 211.063, -33.0991)	(-34.2132, 208.127, -51.7771)	(-31.5829, 204.445, -67.9125)	69.092618
564685	69119744	1	5	0	0	Left	186	(-13.5804, 220.453, 28.0264)	13.711019	20.199977	32.886426	(0.63997, 0.25645, -0.724342)	(-48.6868, 211.775, 67.0268)	(-216.679, 144.457, 257.166)	1860	50.668617	19.687469	(-25.401, 209.042, 85.4605)	(-25.401, 209.042, 85.4605)	(17.4846, 229.634, 75.867)	(46.1855, 246.178, 74.6849)	(62.4208, 260.039, 82.5579)	1861	57.173882	18.805471	(-32.4942, 226.767, 72.5529)	(17.4437, 234.143, 21.8798)	(41.3274, 238.429, -12.1179)	(56.122, 232.734, -29.4642)	(66.3754, 224.411, -39.5394)	1862	65.14505	18.469471	(-40.4677, 225.541, 63.7081)	(0.22027, 230.118, 9.63009)	(22.8138, 189.099, 11.3481)	(25.0659, 165.638, 25.7998)	(22.9174, 152.436, 38.2445)	1863	62.638702	17.574873	(-48.745, 221.446, 56.1333)	(-19.5443, 222.888, 2.71006)	(7.45013, 194.607, -16.2209)	(23.3044, 173.528, -21.668)	(33.288, 158.39, -22.7319)	1864	49.107586	15.611376	(-56.3789, 210.923, 51.3947)	(-36.8354, 212.076, -1.47112)	(-35.702, 209.799, -35.7538)	(-33.8651, 206.941, -54.4634)	(-31.368, 203.267, -70.6217)	69.119744
564689	69155875	1	5	0	0	Left	186	(-13.1014, 219.715, 26.4459)	15.782129	21.26187	32.872045	(0.637333, 0.23746, -0.733089)	(-48.0397, 209.42, 65.2033)	(-215.339, 147.087, 257.639)	1860	50.668617	19.687469	(-24.7063, 206.655, 83.5721)	(-24.7063, 206.655, 83.5721)	(17.7522, 228.391, 74.6225)	(46.062, 245.628, 74.137)	(61.77, 259.648, 82.7638)	1861	57.173882	18.805471	(-32.1249, 224.564, 71.1089)	(17.6654, 234.121, 20.6555)	(43.3164, 236.674, -12.2101)	(58.7765, 229.354, -28.3224)	(69.1113, 219.806, -37.1506)	1862	65.14505	18.469471	(-40.0751, 223.413, 62.2332)	(0.518006, 230.088, 8.30236)	(26.2356, 191.062, 4.90234)	(31.2633, 166.475, 16.5014)	(30.7974, 151.953, 27.5772)	1863	62.638702	17.574873	(-48.2764, 219.358, 54.5551)	(-19.1109, 222.672, 1.196)	(8.43323, 195.631, -18.7296)	(24.7596, 175.165, -25.0473)	(35.1149, 160.341, -26.7747)	1864	49.107586	15.611376	(-55.7159, 208.818, 49.5519)	(-36.2007, 211.652, -3.26098)	(-36.4233, 211.357, -37.6359)	(-35.2099, 209.483, -56.5199)	(-33.1506, 206.567, -72.8933)	69.155875
564694	69201055	1	5	0	0	Left	186	(-12.4622, 218.433, 23.9624)	20.079238	23.284545	32.132397	(0.640619, 0.192072, -0.743449)	(-46.4678, 204.719, 62.4897)	(-214.63, 154.3, 257.645)	1860	50.668617	19.687469	(-22.7926, 201.729, 80.3795)	(-22.7926, 201.729, 80.3795)	(18.2423, 226.507, 72.799)	(45.4051, 245.479, 73.8329)	(60.4422, 259.733, 83.2367)	1861	57.173882	18.805471	(-30.9994, 220.05, 69.0618)	(17.7058, 234.218, 18.6333)	(46.3572, 230.351, -11.5127)	(62.0744, 218.878, -24.686)	(71.6879, 206.865, -30.9468)	1862	65.14505	18.469471	(-39.0317, 219.13, 60.2331)	(0.531786, 230.299, 6.28053)	(32.4016, 201.313, -12.1628)	(47.7521, 178.47, -14.785)	(55.9702, 162.216, -13.3519)	1863	62.638702	17.574873	(-47.198, 215.235, 52.4357)	(-18.9307, 222.616, -0.999032)	(8.98496, 200.424, -25.8005)	(26.2797, 182.705, -36.3963)	(37.6352, 169.434, -41.3882)	1864	49.107586	15.611376	(-54.3422, 204.744, 46.9254)	(-35.6942, 211.277, -5.87281)	(-37.4485, 213.116, -40.1557)	(-36.8177, 212.211, -59.1391)	(-35.0616, 209.974, -75.6541)	69.201055
564698	69237226	1	5	0	0	Left	186	(-12.9403, 219.053, 23.9229)	21.28435	23.364908	31.890058	(0.640296, 0.184677, -0.745598)	(-46.6352, 204.453, 62.3975)	(-214.713, 155.976, 258.117)	1860	50.668617	19.687469	(-22.8208, 201.103, 80.037)	(-22.8208, 201.103, 80.037)	(17.5448, 227.188, 73.2942)	(44.1695, 246.842, 75.2011)	(59.6689, 261.147, 83.7371)	1861	57.173882	18.805471	(-31.1347, 219.657, 69.1865)	(17.168, 234.991, 18.7122)	(46.8974, 217.895, -5.13128)	(61.0241, 201.315, -13.949)	(69.0963, 187.272, -17.6302)	1862	65.14505	18.469471	(-39.2331, 218.92, 60.4011)	(-0.0952361, 231.321, 6.40725)	(32.2622, 209.377, -19.4279)	(50.512, 191.612, -30.183)	(61.8963, 178.266, -35.2888)	1863	62.638702	17.574873	(-47.4542, 215.186, 52.5824)	(-19.6038, 223.774, -0.890903)	(6.90227, 205.768, -30.2185)	(23.8749, 191.083, -45.1054)	(35.3601, 179.827, -53.5533)	1864	49.107586	15.611376	(-54.6281, 204.809, 46.8978)	(-36.3909, 212.522, -5.88466)	(-38.5917, 213.957, -40.1611)	(-37.795, 212.326, -59.0898)	(-35.6019, 209.107, -75.3888)	69.237226
564703	69282444	1	5	0	0	Left	186	(-15.1933, 221.62, 26.0448)	22.396011	22.591613	32.497392	(0.625556, 0.215199, -0.749912)	(-49.1637, 206.485, 64.0679)	(-213.372, 149.995, 260.92)	1860	50.668617	19.687469	(-25.43, 202.3, 81.6377)	(-25.43, 202.3, 81.6377)	(15.2492, 228.068, 75.6016)	(42.1706, 247.286, 77.7827)	(58.2679, 261.165, 85.9044)	1861	57.173882	18.805471	(-33.4486, 221.264, 71.2866)	(15.158, 237.241, 21.3055)	(42.5978, 212.019, 2.44977)	(54.4179, 192.658, -3.68702)	(60.8904, 177.534, -5.9905)	1862	65.14505	18.469471	(-41.5431, 220.888, 62.4748)	(-2.13849, 234.166, 8.88484)	(29.5732, 216.946, -21.0121)	(48.2352, 203.723, -36.5435)	(60.4308, 193.771, -45.8176)	1863	62.638702	17.574873	(-49.8066, 217.492, 54.5476)	(-21.746, 227.113, 1.36088)	(3.34892, 213.234, -31.2657)	(19.4194, 202.52, -50.0355)	(30.4313, 194.385, -61.9739)	1864	49.107586	15.611376	(-57.1257, 207.382, 48.5741)	(-38.6914, 216.254, -3.9572)	(-40.3161, 217.093, -38.2855)	(-39.0455, 214.862, -57.1268)	(-36.3536, 210.957, -73.1997)	69.282444
564706	69309567	1	5	0	0	Left	186	(-15.8577, 223.039, 27.2286)	22.260704	22.479577	32.812157	(0.623415, 0.227413, -0.748089)	(-50.0619, 208.071, 65.1079)	(-213.708, 148.375, 261.481)	1860	50.668617	19.687469	(-26.4299, 203.865, 82.8094)	(-26.4299, 203.865, 82.8094)	(14.3574, 229.424, 76.6139)	(41.4174, 248.485, 78.4193)	(57.8615, 262.33, 85.8767)	1861	57.173882	18.805471	(-34.3476, 222.827, 72.3759)	(14.5565, 238.574, 22.6128)	(39.8438, 209.26, 6.93185)	(49.2659, 188.012, 3.47425)	(53.7112, 172.009, 3.22395)	1862	65.14505	18.469471	(-42.3974, 222.451, 63.5232)	(-2.68318, 235.515, 10.1094)	(28.7648, 219.136, -20.5297)	(47.3691, 207.16, -37.1058)	(59.6201, 198.295, -47.3586)	1863	62.638702	17.574873	(-50.6282, 219.058, 55.5607)	(-22.269, 228.495, 2.49932)	(2.64864, 215.753, -30.7218)	(18.4943, 206.365, -50.3724)	(29.3347, 199.373, -63.1618)	1864	49.107586	15.611376	(-57.9415, 208.954, 49.5712)	(-39.2137, 217.666, -2.88296)	(-40.563, 218.215, -37.229)	(-39.1746, 215.853, -56.046)	(-36.4093, 211.859, -72.0845)	69.309567
564710	69345759	1	5	0	0	Left	186	(-17.0396, 224.553, 29.2023)	21.587513	21.435287	34.156718	(0.611154, 0.254263, -0.749561)	(-52.2384, 210.456, 66.5001)	(-212.666, 143.712, 263.259)	1860	50.668617	19.687469	(-29.0298, 205.858, 84.6583)	(-29.0298, 205.858, 84.6583)	(12.1139, 230.652, 77.7509)	(39.5782, 249.194, 78.6206)	(56.7325, 262.814, 84.7791)	1861	57.173882	18.805471	(-36.3667, 224.927, 73.9965)	(13.7632, 239.451, 25.0885)	(34.1066, 204.391, 15.008)	(38.2006, 181.297, 16.458)	(38.3179, 165.043, 19.8814)	1862	65.14505	18.469471	(-44.2563, 224.672, 64.9965)	(-3.29919, 236.68, 12.2784)	(27.9708, 220.012, -18.3868)	(46.4496, 208.195, -35.2158)	(58.6268, 199.558, -45.7476)	1863	62.638702	17.574873	(-52.4046, 221.408, 56.8964)	(-22.8781, 230.021, 4.33399)	(2.02906, 218.3, -29.269)	(17.7645, 209.93, -49.4605)	(28.4985, 203.782, -62.7627)	1864	49.107586	15.611376	(-59.8081, 211.424, 50.8151)	(-39.9353, 219.51, -1.3171)	(-40.6202, 219.919, -35.6848)	(-38.978, 217.509, -54.4754)	(-36.0765, 213.495, -70.4848)	69.345759
564714	69381927	1	5	0	0	Left	186	(-16.8797, 224.608, 30.1609)	20.753494	20.356855	35.031125	(0.607363, 0.26457, -0.749075)	(-52.7577, 211.409, 67.1389)	(-212.19, 141.959, 263.771)	1860	50.668617	19.687469	(-29.8452, 206.451, 85.5761)	(-29.8452, 206.451, 85.5761)	(10.0651, 233.16, 78.5752)	(36.7494, 252.819, 79.1321)	(53.539, 267.05, 84.9018)	1861	57.173882	18.805471	(-36.6854, 225.603, 74.7361)	(14.2557, 238.871, 26.3119)	(30.5701, 200.933, 20.0516)	(30.2206, 177.972, 25.037)	(26.8695, 162.835, 31.0018)	1862	65.14505	18.469471	(-44.4794, 225.456, 65.6508)	(-2.71685, 236.37, 13.3282)	(28.2002, 218.861, -17.2258)	(46.431, 206.499, -33.9336)	(58.4244, 197.482, -44.357)	1863	62.638702	17.574873	(-52.6014, 222.31, 57.4778)	(-22.3357, 230.057, 5.20187)	(2.7398, 218.399, -28.2977)	(18.5533, 210.09, -48.4532)	(29.3294, 203.987, -61.7425)	1864	49.107586	15.611376	(-60.1343, 212.443, 51.3664)	(-39.535, 219.855, -0.583584)	(-39.8717, 220.433, -34.954)	(-38.2669, 218.319, -53.7833)	(-35.5584, 214.695, -69.919)	69.381927
564716	69399933	1	5	0	0	Left	186	(-16.3367, 224.033, 30.5009)	20.350691	19.681781	35.329096	(0.607449, 0.269762, -0.747151)	(-52.4524, 211.271, 67.4006)	(-211.907, 140.459, 263.527)	1860	50.668617	19.687469	(-29.6419, 206.041, 85.8892)	(-29.6419, 206.041, 85.8892)	(9.0955, 234.566, 79.489)	(34.9691, 255.269, 80.3771)	(51.3009, 270.011, 86.1785)	1861	57.173882	18.805471	(-36.2276, 225.272, 75.0319)	(14.9762, 237.921, 26.7192)	(29.9185, 199.283, 21.3869)	(27.6865, 176.749, 27.6682)	(22.8372, 162.453, 34.5989)	1862	65.14505	18.469471	(-44.0027, 225.218, 65.9294)	(-1.99644, 235.623, 13.6982)	(28.5783, 217.646, -16.9289)	(46.5824, 204.935, -33.6206)	(58.412, 195.659, -44.0034)	1863	62.638702	17.574873	(-52.1438, 222.169, 57.7388)	(-21.6716, 229.544, 5.52917)	(3.38679, 217.884, -27.9824)	(19.184, 209.543, -48.1376)	(29.9461, 203.404, -61.421)	1864	49.107586	15.611376	(-59.7811, 212.392, 51.6118)	(-38.9793, 219.549, -0.293266)	(-39.3121, 220.401, -34.658)	(-37.8205, 218.537, -53.5231)	(-35.2896, 215.195, -69.7484)	69.399933
564720	69436058	1	5	0	0	Left	186	(-15.7965, 223.023, 30.866)	19.762862	18.771527	35.748596	(0.610669, 0.266653, -0.745641)	(-52.2448, 210.881, 67.6477)	(-212.545, 140.884, 263.378)	1860	50.668617	19.687469	(-29.5878, 205.297, 86.2214)	(-29.5878, 205.297, 86.2214)	(9.73986, 232.971, 79.6852)	(36.0802, 253.089, 80.2393)	(52.8756, 267.499, 85.5282)	1861	57.173882	18.805471	(-35.8221, 224.623, 75.3251)	(15.7508, 236.398, 27.1842)	(29.4745, 197.227, 22.497)	(24.7373, 175.633, 30.4612)	(17.8388, 162.945, 38.6688)	1862	65.14505	18.469471	(-43.5648, 224.687, 66.195)	(-1.21066, 234.363, 14.1049)	(28.9462, 215.896, -16.6441)	(46.6715, 202.798, -33.335)	(58.2982, 193.226, -43.6792)	1863	62.638702	17.574873	(-51.7253, 221.763, 57.9781)	(-20.9529, 228.597, 5.87098)	(4.11046, 216.965, -27.6464)	(19.9033, 208.595, -47.7929)	(30.6586, 202.412, -61.0618)	1864	49.107586	15.611376	(-59.4985, 212.106, 51.8319)	(-38.3997, 218.879, -0.00470489)	(-38.7439, 220.044, -34.3602)	(-37.4092, 218.49, -53.2649)	(-35.1192, 215.509, -69.5959)	69.436058
